"evt","perceived_at","game_id","season","day","player_id","player_name"
"Sebastian Woodman hits a 3-run home run! Sebastian Woodman uses their Free Refill! Sebastian Woodman Refills the In!","2020-11-24 22:08:37.612168","f62823ca-cd3b-425f-a0c0-f5c721a74ee4",-1,5,"15d3a844-df6b-4193-a8f5-9ab129312d8d","Sebastian Woodman"
"Holden Stanton hits a Single! Holden Stanton uses their Free Refill! Holden Stanton Refills the In!","2020-11-24 22:21:22.61036","6514aa5c-7d91-438f-87b7-506bf3760faa",-1,5,"817dee99-9ccf-4f41-84e3-dc9773237bc8","Holden Stanton"
"Peanut Bong reaches on fielder's choice. Lars Taylor out at second base. Jessica Telephone scores Peanut Bong uses their Free Refill! Peanut Bong Refills the In!","2020-11-24 23:02:06.618893","f06e067f-6f16-4ce1-966c-3bdc7286ac80",-1,6,"9820f2c5-f9da-4a07-b610-c2dd7bee2ef6","Peanut Bong"
"Holden Stanton hits a Triple! Glabe Moon uses their Free Refill! Glabe Moon Refills the In!","2020-11-24 23:04:32.608885","58016f24-b171-47e5-aa66-35cf2e78ec45",-1,6,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon"
"Zack Sanders hits a Single! Wyatt Glover uses their Free Refill! Wyatt Glover Refills the In!","2020-11-24 23:08:12.631296","26a1f31e-ce73-44aa-b232-6e099d2d7972",-1,6,"e16c3f28-eecd-4571-be1a-606bbac36b2b","Wyatt Glover"
"Scores Baserunner hits a Triple! Theodore Duende uses their Free Refill! Theodore Duende Refills the In!","2020-11-24 23:08:26.618665","26a1f31e-ce73-44aa-b232-6e099d2d7972",-1,6,"f3ddfd87-73a2-4681-96fe-829476c97886","Theodore Duende"
"Oliver Notarobot hits a solo home run! Oliver Notarobot uses their Free Refill! Oliver Notarobot Refills the In!","2020-11-24 23:11:17.61074","58016f24-b171-47e5-aa66-35cf2e78ec45",-1,6,"542af915-79c5-431c-a271-f7185e37c6ae","Oliver Notarobot"
"Thomas Dracaena hits a Single! Cannonball Sports uses their Free Refill! Cannonball Sports Refills the In!","2020-11-24 23:12:14.60913","6094461a-c160-40c0-b9e6-c7b76af8fdbc",-1,6,"c0998a08-de15-4187-b903-2e096ffa08e5","Cannonball Sports"
"Summers Preston reaches on fielder's choice. Tot Clark out at second base. Nagomi Nava scores Nagomi Nava uses their Free Refill! Nagomi Nava Refills the In!","2020-11-24 23:12:48.613358","6094461a-c160-40c0-b9e6-c7b76af8fdbc",-1,6,"89f74891-2e25-4b5a-bd99-c95ba3f36aa0","Nagomi Nava"
"Logan Horseman  scores on the sacrifice. Beasley Day uses their Free Refill! Beasley Day Refills the In!","2020-11-24 23:13:13.601412","f06e067f-6f16-4ce1-966c-3bdc7286ac80",-1,6,"26cfccf2-850e-43eb-b085-ff73ad0749b8","Beasley Day"
